timestamp,year,month,region,application,metric,value
2023-12-22 18:21:00,2023,12,Delhi,API,cpu_usage,443.8
2023-12-21 08:07:00,2023,12,Delhi,API,request_count,557.94
2023-12-02 03:13:00,2023,12,Delhi,WebApp,cpu_usage,624.68
2023-12-06 07:53:00,2023,12,Delhi,WebApp,response_time,284.5
2023-12-13 12:18:00,2023,12,Delhi,MobileApp,cpu_usage,272.71
2023-12-20 01:20:00,2023,12,Delhi,Payment,memory_usage,818.33
2023-12-14 10:43:00,2023,12,Delhi,MobileApp,cpu_usage,379.57
2023-12-10 23:57:00,2023,12,Delhi,MobileApp,memory_usage,879.89
2023-12-05 22:12:00,2023,12,Delhi,WebApp,response_time,127.03
2023-12-05 08:27:00,2023,12,Delhi,Payment,memory_usage,659.2
2023-12-09 21:56:00,2023,12,Delhi,WebApp,cpu_usage,916.73
2023-12-28 15:20:00,2023,12,Delhi,Payment,response_time,20.22
2023-12-14 03:15:00,2023,12,Delhi,MobileApp,memory_usage,524.48
2023-12-31 02:57:00,2023,12,Delhi,API,cpu_usage,708.59
2023-12-26 11:41:00,2023,12,Delhi,Payment,request_count,468.07
2023-12-30 15:38:00,2023,12,Delhi,WebApp,cpu_usage,100.47
2023-12-09 03:19:00,2023,12,Delhi,Payment,response_time,438.03
2023-12-10 07:41:00,2023,12,Delhi,Payment,request_count,519.29
2023-12-21 18:02:00,2023,12,Delhi,API,memory_usage,487.73
2023-12-29 15:56:00,2023,12,Delhi,API,memory_usage,629.66
2023-12-14 12:10:00,2023,12,Delhi,Payment,request_count,721.11
2023-12-08 19:33:00,2023,12,Delhi,API,response_time,958.51
2023-12-25 12:22:00,2023,12,Delhi,Payment,memory_usage,212.83
2023-12-29 06:59:00,2023,12,Delhi,WebApp,request_count,604.43
2023-12-19 07:54:00,2023,12,Delhi,API,request_count,253.33
2023-12-09 09:44:00,2023,12,Delhi,WebApp,cpu_usage,342.75
2023-12-09 10:13:00,2023,12,Delhi,API,cpu_usage,248.27
2023-12-07 10:03:00,2023,12,Delhi,MobileApp,response_time,111.45
2023-12-13 13:45:00,2023,12,Delhi,WebApp,request_count,500.79
2023-12-25 09:43:00,2023,12,Delhi,Payment,response_time,145.49
2023-12-29 03:07:00,2023,12,Delhi,Payment,response_time,272.99
2023-12-01 07:09:00,2023,12,Delhi,WebApp,memory_usage,627.89
2023-12-01 03:24:00,2023,12,Delhi,WebApp,memory_usage,21.7
2023-12-19 08:59:00,2023,12,Delhi,WebApp,request_count,534.64
2023-12-21 19:31:00,2023,12,Delhi,API,cpu_usage,55.25
2023-12-22 17:38:00,2023,12,Delhi,API,cpu_usage,475.56
2023-12-20 05:06:00,2023,12,Delhi,Payment,memory_usage,214.2
2023-12-30 04:15:00,2023,12,Delhi,WebApp,response_time,383.93
2023-12-26 09:39:00,2023,12,Delhi,API,response_time,145.45
