timestamp,year,month,region,application,metric,value
2023-02-16 17:59:00,2023,2,Delhi,Payment,memory_usage,75.53
2023-02-07 09:31:00,2023,2,Delhi,Payment,request_count,942.06
2023-02-07 22:58:00,2023,2,Delhi,WebApp,response_time,896.81
2023-02-18 15:51:00,2023,2,Delhi,MobileApp,memory_usage,268.52
2023-02-17 10:08:00,2023,2,Delhi,Payment,cpu_usage,462.62
2023-02-12 21:54:00,2023,2,Delhi,WebApp,cpu_usage,348.37
2023-02-07 23:43:00,2023,2,Delhi,MobileApp,request_count,142.75
2023-02-11 21:41:00,2023,2,Delhi,API,cpu_usage,621.5
2023-02-07 19:26:00,2023,2,Delhi,MobileApp,request_count,379.82
2023-02-03 21:06:00,2023,2,Delhi,Payment,cpu_usage,420.79
2023-02-04 23:40:00,2023,2,Delhi,API,cpu_usage,116.76
2023-02-20 06:07:00,2023,2,Delhi,MobileApp,cpu_usage,268.72
2023-02-19 03:59:00,2023,2,Delhi,Payment,memory_usage,607.84
2023-02-21 23:23:00,2023,2,Delhi,WebApp,response_time,536.81
2023-02-19 03:51:00,2023,2,Delhi,API,request_count,307.41
2023-02-15 14:13:00,2023,2,Delhi,MobileApp,memory_usage,923.47
2023-02-07 12:58:00,2023,2,Delhi,WebApp,memory_usage,942.39
2023-02-04 03:00:00,2023,2,Delhi,API,request_count,210.64
2023-02-04 02:10:00,2023,2,Delhi,Payment,cpu_usage,381.53
2023-02-04 11:38:00,2023,2,Delhi,Payment,request_count,332.43
2023-02-28 01:22:00,2023,2,Delhi,Payment,request_count,577.61
2023-02-10 06:33:00,2023,2,Delhi,MobileApp,cpu_usage,196.6
2023-02-27 23:41:00,2023,2,Delhi,API,request_count,118.58
2023-02-27 10:20:00,2023,2,Delhi,WebApp,request_count,627.2
2023-02-25 00:47:00,2023,2,Delhi,MobileApp,cpu_usage,665.69
2023-02-06 01:53:00,2023,2,Delhi,WebApp,memory_usage,535.05
2023-02-12 11:37:00,2023,2,Delhi,WebApp,memory_usage,76.21
2023-02-04 06:02:00,2023,2,Delhi,Payment,request_count,279.56
2023-02-19 04:30:00,2023,2,Delhi,API,response_time,32.82
2023-02-16 07:24:00,2023,2,Delhi,WebApp,request_count,894.33
2023-02-06 08:07:00,2023,2,Delhi,API,memory_usage,746.05
2023-02-12 18:23:00,2023,2,Delhi,API,response_time,502.78
2023-02-20 07:43:00,2023,2,Delhi,API,cpu_usage,627.67
2023-02-17 16:09:00,2023,2,Delhi,WebApp,response_time,529.55
2023-02-16 11:19:00,2023,2,Delhi,MobileApp,request_count,712.34
2023-02-09 15:10:00,2023,2,Delhi,Payment,memory_usage,383.34
2023-02-26 03:30:00,2023,2,Delhi,Payment,response_time,576.8
2023-02-15 03:16:00,2023,2,Delhi,WebApp,memory_usage,583.94
