timestamp,year,month,region,application,metric,value
2024-01-17 12:00:00,2024,1,Maharashtra,Payment,request_count,565.3
2024-01-16 10:07:00,2024,1,Maharashtra,API,response_time,117.32
2024-01-08 18:44:00,2024,1,Maharashtra,WebApp,cpu_usage,762.61
2024-01-22 16:57:00,2024,1,Maharashtra,MobileApp,request_count,178.81
2024-01-07 08:44:00,2024,1,Maharashtra,API,response_time,923.0
2024-01-20 19:50:00,2024,1,Maharashtra,WebApp,memory_usage,15.59
2024-01-04 01:57:00,2024,1,Maharashtra,MobileApp,cpu_usage,674.27
2024-01-14 05:11:00,2024,1,Maharashtra,API,cpu_usage,276.71
2024-01-30 17:57:00,2024,1,Maharashtra,API,cpu_usage,179.56
2024-01-28 21:49:00,2024,1,Maharashtra,MobileApp,memory_usage,738.4
2024-01-27 18:58:00,2024,1,Maharashtra,Payment,memory_usage,16.36
2024-01-21 13:42:00,2024,1,Maharashtra,MobileApp,request_count,225.29
2024-01-19 19:03:00,2024,1,Maharashtra,Payment,cpu_usage,479.15
2024-01-13 20:20:00,2024,1,Maharashtra,MobileApp,response_time,896.01
2024-01-18 08:11:00,2024,1,Maharashtra,MobileApp,memory_usage,728.53
2024-01-26 04:37:00,2024,1,Maharashtra,Payment,response_time,566.63
2024-01-10 01:57:00,2024,1,Maharashtra,API,memory_usage,957.34
2024-01-19 09:39:00,2024,1,Maharashtra,WebApp,response_time,705.84
2024-01-06 23:00:00,2024,1,Maharashtra,WebApp,memory_usage,494.29
2024-01-31 17:25:00,2024,1,Maharashtra,Payment,request_count,791.69
2024-01-29 06:58:00,2024,1,Maharashtra,MobileApp,request_count,344.15
2024-01-28 08:32:00,2024,1,Maharashtra,API,memory_usage,664.71
2024-01-01 21:04:00,2024,1,Maharashtra,Payment,memory_usage,235.7
2024-01-23 05:02:00,2024,1,Maharashtra,Payment,request_count,762.94
2024-01-13 21:14:00,2024,1,Maharashtra,API,request_count,92.24
2024-01-31 22:43:00,2024,1,Maharashtra,API,response_time,314.17
2024-01-09 23:02:00,2024,1,Maharashtra,MobileApp,request_count,663.33
2024-01-01 01:36:00,2024,1,Maharashtra,MobileApp,request_count,656.18
2024-01-30 12:50:00,2024,1,Maharashtra,WebApp,response_time,586.07
2024-01-30 18:54:00,2024,1,Maharashtra,MobileApp,memory_usage,884.2
2024-01-03 20:55:00,2024,1,Maharashtra,MobileApp,memory_usage,11.46
2024-01-02 05:28:00,2024,1,Maharashtra,MobileApp,memory_usage,208.14
2024-01-06 08:03:00,2024,1,Maharashtra,Payment,request_count,33.73
2024-01-07 13:58:00,2024,1,Maharashtra,Payment,request_count,294.92
2024-01-19 10:13:00,2024,1,Maharashtra,WebApp,response_time,410.2
2024-01-25 18:05:00,2024,1,Maharashtra,MobileApp,memory_usage,255.04
2024-01-16 07:15:00,2024,1,Maharashtra,MobileApp,cpu_usage,326.06
2024-01-04 15:26:00,2024,1,Maharashtra,WebApp,cpu_usage,428.63
2024-01-20 06:54:00,2024,1,Maharashtra,Payment,cpu_usage,297.2
2024-01-18 07:27:00,2024,1,Maharashtra,Payment,request_count,430.45
2024-01-17 02:21:00,2024,1,Maharashtra,Payment,request_count,147.5
2024-01-25 19:40:00,2024,1,Maharashtra,API,cpu_usage,664.74
2024-01-20 18:11:00,2024,1,Maharashtra,Payment,request_count,907.05
2024-01-07 21:11:00,2024,1,Maharashtra,Payment,memory_usage,769.44
2024-01-27 17:49:00,2024,1,Maharashtra,API,response_time,581.84
2024-01-15 18:12:00,2024,1,Maharashtra,WebApp,memory_usage,697.35
2024-01-14 01:09:00,2024,1,Maharashtra,MobileApp,response_time,901.57
2024-01-16 03:51:00,2024,1,Maharashtra,WebApp,cpu_usage,330.41
2024-01-25 18:40:00,2024,1,Maharashtra,WebApp,memory_usage,956.4
2024-01-12 00:50:00,2024,1,Maharashtra,Payment,request_count,699.71
2024-01-18 07:20:00,2024,1,Maharashtra,API,cpu_usage,983.15
2024-01-19 03:06:00,2024,1,Maharashtra,WebApp,response_time,228.74
2024-01-16 16:10:00,2024,1,Maharashtra,MobileApp,response_time,874.19
2024-01-11 18:04:00,2024,1,Maharashtra,MobileApp,cpu_usage,504.64
2024-01-27 14:53:00,2024,1,Maharashtra,MobileApp,cpu_usage,261.76
2024-01-20 10:20:00,2024,1,Maharashtra,Payment,cpu_usage,173.95
2024-01-19 19:37:00,2024,1,Maharashtra,Payment,request_count,42.67
2024-01-15 20:08:00,2024,1,Maharashtra,Payment,request_count,844.85
2024-01-21 22:14:00,2024,1,Maharashtra,WebApp,request_count,201.59
2024-01-12 02:06:00,2024,1,Maharashtra,MobileApp,cpu_usage,144.99
2024-01-10 13:02:00,2024,1,Maharashtra,Payment,response_time,378.99
2024-01-24 05:11:00,2024,1,Maharashtra,Payment,cpu_usage,589.68
2024-01-16 11:59:00,2024,1,Maharashtra,MobileApp,response_time,650.86
2024-01-08 03:09:00,2024,1,Maharashtra,Payment,request_count,600.19
2024-01-08 20:30:00,2024,1,Maharashtra,WebApp,memory_usage,239.69
2024-01-03 22:04:00,2024,1,Maharashtra,MobileApp,request_count,597.98
2024-01-05 15:13:00,2024,1,Maharashtra,WebApp,memory_usage,828.82
