timestamp,year,month,region,application,metric,value
2024-11-22 23:13:00,2024,11,Gujarat,Payment,request_count,887.28
2024-11-15 22:24:00,2024,11,Gujarat,MobileApp,memory_usage,231.98
2024-11-18 12:05:00,2024,11,Gujarat,API,request_count,188.18
2024-11-20 16:29:00,2024,11,Gujarat,API,request_count,476.24
2024-11-08 00:55:00,2024,11,Gujarat,WebApp,request_count,419.9
2024-11-16 13:24:00,2024,11,Gujarat,MobileApp,request_count,63.26
2024-11-08 17:15:00,2024,11,Gujarat,API,memory_usage,183.51
2024-11-16 11:00:00,2024,11,Gujarat,WebApp,request_count,753.79
2024-11-24 09:40:00,2024,11,Gujarat,Payment,memory_usage,611.1
2024-11-27 18:24:00,2024,11,Gujarat,MobileApp,request_count,959.99
2024-11-21 01:33:00,2024,11,Gujarat,Payment,cpu_usage,477.84
2024-11-25 09:35:00,2024,11,Gujarat,API,memory_usage,152.33
2024-11-23 10:40:00,2024,11,Gujarat,API,response_time,896.99
2024-11-05 07:12:00,2024,11,Gujarat,MobileApp,response_time,190.68
2024-11-23 15:31:00,2024,11,Gujarat,API,memory_usage,326.45
2024-11-18 05:14:00,2024,11,Gujarat,API,cpu_usage,575.3
2024-11-15 05:08:00,2024,11,Gujarat,MobileApp,cpu_usage,867.68
2024-11-30 16:00:00,2024,11,Gujarat,MobileApp,memory_usage,912.75
2024-11-15 03:02:00,2024,11,Gujarat,API,response_time,390.3
2024-11-15 01:39:00,2024,11,Gujarat,WebApp,response_time,457.72
2024-11-05 22:56:00,2024,11,Gujarat,WebApp,response_time,414.5
2024-11-22 18:34:00,2024,11,Gujarat,MobileApp,response_time,980.02
2024-11-22 00:18:00,2024,11,Gujarat,Payment,response_time,234.8
2024-11-04 09:11:00,2024,11,Gujarat,Payment,memory_usage,683.68
2024-11-06 07:20:00,2024,11,Gujarat,API,memory_usage,647.47
2024-11-05 19:51:00,2024,11,Gujarat,WebApp,response_time,908.26
2024-11-07 15:49:00,2024,11,Gujarat,WebApp,response_time,861.58
2024-11-07 17:43:00,2024,11,Gujarat,API,cpu_usage,135.27
2024-11-22 14:38:00,2024,11,Gujarat,WebApp,request_count,454.16
2024-11-22 12:59:00,2024,11,Gujarat,WebApp,response_time,752.71
2024-11-06 06:48:00,2024,11,Gujarat,MobileApp,cpu_usage,388.5
2024-11-16 22:45:00,2024,11,Gujarat,WebApp,cpu_usage,737.55
