timestamp,year,month,region,application,metric,value
2025-02-20 00:32:00,2025,2,Rajasthan,WebApp,request_count,191.65
2025-02-16 03:27:00,2025,2,Rajasthan,API,request_count,873.66
2025-02-23 21:53:00,2025,2,Rajasthan,WebApp,request_count,768.08
2025-02-14 20:48:00,2025,2,Rajasthan,Payment,request_count,246.19
2025-02-12 10:01:00,2025,2,Rajasthan,Payment,cpu_usage,353.84
2025-02-10 08:37:00,2025,2,Rajasthan,WebApp,cpu_usage,803.75
2025-02-27 21:52:00,2025,2,Rajasthan,Payment,response_time,240.08
2025-02-17 11:38:00,2025,2,Rajasthan,MobileApp,memory_usage,873.22
2025-02-22 22:42:00,2025,2,Rajasthan,API,cpu_usage,817.99
2025-02-20 05:07:00,2025,2,Rajasthan,MobileApp,response_time,755.97
2025-02-23 14:34:00,2025,2,Rajasthan,WebApp,request_count,92.78
2025-02-09 20:42:00,2025,2,Rajasthan,Payment,memory_usage,136.18
2025-02-19 04:01:00,2025,2,Rajasthan,WebApp,memory_usage,803.27
2025-02-02 23:43:00,2025,2,Rajasthan,WebApp,request_count,405.41
2025-02-22 03:04:00,2025,2,Rajasthan,API,response_time,70.5
2025-02-12 17:10:00,2025,2,Rajasthan,WebApp,cpu_usage,93.21
2025-02-14 05:24:00,2025,2,Rajasthan,WebApp,request_count,702.86
2025-02-18 19:15:00,2025,2,Rajasthan,MobileApp,response_time,798.64
2025-02-08 10:09:00,2025,2,Rajasthan,WebApp,response_time,316.49
2025-02-19 18:13:00,2025,2,Rajasthan,MobileApp,memory_usage,634.17
2025-02-28 18:08:00,2025,2,Rajasthan,API,memory_usage,651.89
2025-02-01 12:37:00,2025,2,Rajasthan,Payment,request_count,204.15
2025-02-18 03:14:00,2025,2,Rajasthan,MobileApp,response_time,209.98
2025-02-06 19:18:00,2025,2,Rajasthan,MobileApp,request_count,31.83
2025-02-26 21:48:00,2025,2,Rajasthan,API,cpu_usage,23.81
2025-02-09 01:40:00,2025,2,Rajasthan,WebApp,memory_usage,586.53
2025-02-19 07:03:00,2025,2,Rajasthan,Payment,memory_usage,894.69
2025-02-16 16:01:00,2025,2,Rajasthan,WebApp,request_count,758.72
2025-02-28 19:50:00,2025,2,Rajasthan,WebApp,request_count,460.33
2025-02-12 01:29:00,2025,2,Rajasthan,WebApp,request_count,879.41
2025-02-04 19:27:00,2025,2,Rajasthan,MobileApp,request_count,222.96
2025-02-07 15:23:00,2025,2,Rajasthan,API,memory_usage,437.38
2025-02-25 15:28:00,2025,2,Rajasthan,API,request_count,304.15
2025-02-05 07:45:00,2025,2,Rajasthan,API,request_count,161.41
2025-02-14 15:23:00,2025,2,Rajasthan,Payment,memory_usage,613.57
2025-02-19 11:32:00,2025,2,Rajasthan,WebApp,response_time,318.9
2025-02-16 03:17:00,2025,2,Rajasthan,API,memory_usage,145.35
2025-02-17 06:02:00,2025,2,Rajasthan,MobileApp,response_time,843.1
2025-02-02 21:28:00,2025,2,Rajasthan,MobileApp,memory_usage,251.27
2025-02-02 09:26:00,2025,2,Rajasthan,Payment,response_time,892.62
2025-02-13 16:26:00,2025,2,Rajasthan,Payment,response_time,315.24
2025-02-06 11:24:00,2025,2,Rajasthan,Payment,request_count,113.28
2025-02-01 11:29:00,2025,2,Rajasthan,MobileApp,memory_usage,111.95
2025-02-16 10:12:00,2025,2,Rajasthan,API,memory_usage,412.93
2025-02-26 15:12:00,2025,2,Rajasthan,Payment,cpu_usage,619.53
2025-02-22 21:08:00,2025,2,Rajasthan,WebApp,memory_usage,697.72
2025-02-15 04:24:00,2025,2,Rajasthan,Payment,cpu_usage,210.07
2025-02-20 21:53:00,2025,2,Rajasthan,Payment,response_time,815.41
2025-02-24 06:53:00,2025,2,Rajasthan,API,response_time,281.31
2025-02-08 05:11:00,2025,2,Rajasthan,WebApp,cpu_usage,203.01
2025-02-06 19:19:00,2025,2,Rajasthan,Payment,cpu_usage,454.34
2025-02-19 16:30:00,2025,2,Rajasthan,API,memory_usage,26.29
2025-02-28 16:42:00,2025,2,Rajasthan,Payment,request_count,395.3
2025-02-16 08:01:00,2025,2,Rajasthan,API,memory_usage,672.43
2025-02-25 06:41:00,2025,2,Rajasthan,API,request_count,299.25
2025-02-17 00:42:00,2025,2,Rajasthan,API,cpu_usage,813.22
2025-02-04 02:13:00,2025,2,Rajasthan,Payment,memory_usage,636.56
2025-02-19 05:07:00,2025,2,Rajasthan,Payment,memory_usage,670.04
2025-02-08 19:51:00,2025,2,Rajasthan,WebApp,cpu_usage,349.19
2025-02-21 16:28:00,2025,2,Rajasthan,Payment,memory_usage,587.73
2025-02-06 20:56:00,2025,2,Rajasthan,Payment,response_time,63.78
