timestamp,year,month,region,application,metric,value
2024-06-10 21:06:00,2024,6,Rajasthan,Payment,response_time,211.52
2024-06-29 21:38:00,2024,6,Rajasthan,WebApp,cpu_usage,535.85
2024-06-07 18:29:00,2024,6,Rajasthan,Payment,response_time,804.79
2024-06-02 04:30:00,2024,6,Rajasthan,Payment,cpu_usage,682.9
2024-06-12 21:31:00,2024,6,Rajasthan,Payment,cpu_usage,192.05
2024-06-08 16:58:00,2024,6,Rajasthan,WebApp,memory_usage,997.48
2024-06-23 11:08:00,2024,6,Rajasthan,MobileApp,response_time,391.03
2024-06-26 09:35:00,2024,6,Rajasthan,API,cpu_usage,160.1
2024-06-21 19:46:00,2024,6,Rajasthan,Payment,memory_usage,588.46
2024-06-19 05:28:00,2024,6,Rajasthan,API,memory_usage,388.55
2024-06-25 00:06:00,2024,6,Rajasthan,WebApp,memory_usage,117.32
2024-06-08 17:58:00,2024,6,Rajasthan,MobileApp,request_count,246.72
2024-06-10 11:05:00,2024,6,Rajasthan,Payment,cpu_usage,63.54
2024-06-22 16:01:00,2024,6,Rajasthan,Payment,memory_usage,444.2
2024-06-03 18:02:00,2024,6,Rajasthan,MobileApp,request_count,331.39
2024-06-25 10:47:00,2024,6,Rajasthan,MobileApp,cpu_usage,150.25
2024-06-18 21:57:00,2024,6,Rajasthan,Payment,cpu_usage,379.53
2024-06-06 08:22:00,2024,6,Rajasthan,Payment,cpu_usage,890.84
2024-06-09 22:20:00,2024,6,Rajasthan,MobileApp,memory_usage,167.22
2024-06-03 17:52:00,2024,6,Rajasthan,WebApp,memory_usage,498.22
2024-06-23 16:06:00,2024,6,Rajasthan,MobileApp,response_time,512.33
2024-06-17 06:56:00,2024,6,Rajasthan,WebApp,cpu_usage,337.05
2024-06-16 19:11:00,2024,6,Rajasthan,Payment,response_time,380.12
2024-06-24 14:55:00,2024,6,Rajasthan,Payment,memory_usage,845.8
2024-06-04 13:18:00,2024,6,Rajasthan,API,response_time,562.38
2024-06-24 05:07:00,2024,6,Rajasthan,API,memory_usage,756.69
2024-06-02 14:34:00,2024,6,Rajasthan,Payment,cpu_usage,17.25
2024-06-10 04:34:00,2024,6,Rajasthan,WebApp,cpu_usage,76.09
2024-06-13 03:41:00,2024,6,Rajasthan,Payment,response_time,344.09
2024-06-22 23:09:00,2024,6,Rajasthan,API,request_count,750.12
2024-06-06 01:34:00,2024,6,Rajasthan,API,response_time,991.29
2024-06-09 03:41:00,2024,6,Rajasthan,API,cpu_usage,464.65
2024-06-01 02:29:00,2024,6,Rajasthan,API,request_count,709.35
2024-06-09 00:15:00,2024,6,Rajasthan,API,cpu_usage,869.87
2024-06-02 18:29:00,2024,6,Rajasthan,MobileApp,memory_usage,691.47
2024-06-21 06:46:00,2024,6,Rajasthan,MobileApp,cpu_usage,996.78
2024-06-23 12:55:00,2024,6,Rajasthan,API,response_time,122.59
2024-06-15 05:26:00,2024,6,Rajasthan,API,request_count,408.61
2024-06-13 04:39:00,2024,6,Rajasthan,Payment,cpu_usage,620.67
2024-06-19 20:20:00,2024,6,Rajasthan,API,response_time,884.11
2024-06-08 04:53:00,2024,6,Rajasthan,Payment,response_time,994.17
2024-06-15 23:32:00,2024,6,Rajasthan,API,request_count,262.02
2024-06-26 10:31:00,2024,6,Rajasthan,WebApp,cpu_usage,691.91
2024-06-03 20:51:00,2024,6,Rajasthan,MobileApp,cpu_usage,61.79
2024-06-29 01:21:00,2024,6,Rajasthan,API,memory_usage,326.47
2024-06-24 14:58:00,2024,6,Rajasthan,WebApp,cpu_usage,20.01
2024-06-22 05:40:00,2024,6,Rajasthan,WebApp,request_count,748.55
2024-06-14 00:01:00,2024,6,Rajasthan,WebApp,cpu_usage,95.87
2024-06-25 13:55:00,2024,6,Rajasthan,WebApp,cpu_usage,724.4
2024-06-02 19:43:00,2024,6,Rajasthan,Payment,response_time,432.0
2024-06-11 05:24:00,2024,6,Rajasthan,MobileApp,cpu_usage,157.8
