timestamp,year,month,region,application,metric,value
2025-07-25 05:18:00,2025,7,Rajasthan,WebApp,memory_usage,148.23
2025-07-14 15:18:00,2025,7,Rajasthan,WebApp,request_count,184.38
2025-07-05 02:01:00,2025,7,Rajasthan,WebApp,cpu_usage,41.25
2025-07-22 23:29:00,2025,7,Rajasthan,WebApp,request_count,280.11
2025-07-23 12:50:00,2025,7,Rajasthan,Payment,cpu_usage,735.44
2025-07-18 14:40:00,2025,7,Rajasthan,API,memory_usage,846.97
2025-07-10 13:39:00,2025,7,Rajasthan,WebApp,cpu_usage,45.34
2025-07-09 16:48:00,2025,7,Rajasthan,WebApp,response_time,880.83
2025-07-16 01:24:00,2025,7,Rajasthan,MobileApp,memory_usage,422.99
2025-07-26 15:31:00,2025,7,Rajasthan,API,request_count,670.01
2025-07-15 21:55:00,2025,7,Rajasthan,Payment,request_count,734.4
2025-07-18 18:57:00,2025,7,Rajasthan,MobileApp,memory_usage,573.41
2025-07-07 18:38:00,2025,7,Rajasthan,WebApp,memory_usage,183.58
2025-07-27 11:19:00,2025,7,Rajasthan,Payment,response_time,523.35
2025-07-23 19:42:00,2025,7,Rajasthan,Payment,cpu_usage,64.12
2025-07-27 12:36:00,2025,7,Rajasthan,MobileApp,request_count,137.58
2025-07-15 15:22:00,2025,7,Rajasthan,WebApp,request_count,905.13
2025-07-16 18:19:00,2025,7,Rajasthan,Payment,request_count,967.24
2025-07-28 13:04:00,2025,7,Rajasthan,Payment,request_count,609.78
2025-07-16 06:11:00,2025,7,Rajasthan,Payment,cpu_usage,459.68
2025-07-03 18:07:00,2025,7,Rajasthan,MobileApp,request_count,442.8
2025-07-25 11:09:00,2025,7,Rajasthan,WebApp,response_time,347.41
2025-07-23 14:45:00,2025,7,Rajasthan,MobileApp,memory_usage,153.73
2025-07-29 13:04:00,2025,7,Rajasthan,API,request_count,950.08
2025-07-28 23:04:00,2025,7,Rajasthan,WebApp,response_time,462.6
2025-07-27 18:37:00,2025,7,Rajasthan,Payment,cpu_usage,169.95
2025-07-08 12:17:00,2025,7,Rajasthan,Payment,response_time,21.09
2025-07-31 14:05:00,2025,7,Rajasthan,WebApp,request_count,197.88
2025-07-20 23:24:00,2025,7,Rajasthan,WebApp,cpu_usage,894.69
2025-07-06 10:52:00,2025,7,Rajasthan,API,memory_usage,196.49
2025-07-03 14:20:00,2025,7,Rajasthan,MobileApp,request_count,971.14
2025-07-02 08:21:00,2025,7,Rajasthan,MobileApp,memory_usage,98.68
2025-07-23 18:38:00,2025,7,Rajasthan,MobileApp,response_time,210.61
2025-07-27 18:49:00,2025,7,Rajasthan,WebApp,response_time,819.25
2025-07-28 03:32:00,2025,7,Rajasthan,WebApp,cpu_usage,330.74
2025-07-18 09:42:00,2025,7,Rajasthan,Payment,response_time,675.59
2025-07-19 19:30:00,2025,7,Rajasthan,MobileApp,request_count,285.76
2025-07-19 16:30:00,2025,7,Rajasthan,WebApp,response_time,235.37
2025-07-29 11:05:00,2025,7,Rajasthan,Payment,request_count,180.13
