timestamp,year,month,region,application,metric,value
2024-02-10 20:54:00,2024,2,Maharashtra,MobileApp,response_time,738.32
2024-02-01 01:32:00,2024,2,Maharashtra,MobileApp,cpu_usage,144.75
2024-02-27 02:11:00,2024,2,Maharashtra,Payment,memory_usage,692.26
2024-02-25 08:29:00,2024,2,Maharashtra,Payment,request_count,148.17
2024-02-15 11:36:00,2024,2,Maharashtra,MobileApp,response_time,924.99
2024-02-09 11:29:00,2024,2,Maharashtra,API,request_count,718.51
2024-02-18 18:35:00,2024,2,Maharashtra,WebApp,memory_usage,567.61
2024-02-24 10:42:00,2024,2,Maharashtra,Payment,memory_usage,443.73
2024-02-12 11:02:00,2024,2,Maharashtra,Payment,request_count,647.44
2024-02-18 18:02:00,2024,2,Maharashtra,WebApp,memory_usage,721.65
2024-02-12 21:16:00,2024,2,Maharashtra,Payment,cpu_usage,730.03
2024-02-11 12:42:00,2024,2,Maharashtra,WebApp,response_time,610.92
2024-02-17 17:17:00,2024,2,Maharashtra,MobileApp,memory_usage,315.8
2024-02-08 23:40:00,2024,2,Maharashtra,Payment,response_time,554.35
2024-02-09 12:17:00,2024,2,Maharashtra,API,response_time,645.99
2024-02-10 13:26:00,2024,2,Maharashtra,MobileApp,memory_usage,994.82
2024-02-19 03:18:00,2024,2,Maharashtra,Payment,response_time,896.87
2024-02-06 04:00:00,2024,2,Maharashtra,Payment,request_count,398.96
2024-02-27 00:36:00,2024,2,Maharashtra,API,request_count,295.38
2024-02-17 06:31:00,2024,2,Maharashtra,MobileApp,memory_usage,610.9
2024-02-23 02:03:00,2024,2,Maharashtra,API,cpu_usage,569.39
2024-02-07 06:30:00,2024,2,Maharashtra,Payment,response_time,728.72
2024-02-14 13:51:00,2024,2,Maharashtra,MobileApp,cpu_usage,910.09
2024-02-20 13:26:00,2024,2,Maharashtra,MobileApp,response_time,885.57
2024-02-11 19:13:00,2024,2,Maharashtra,Payment,response_time,478.5
2024-02-24 04:56:00,2024,2,Maharashtra,API,response_time,211.23
2024-02-07 05:19:00,2024,2,Maharashtra,WebApp,memory_usage,779.15
2024-02-26 06:25:00,2024,2,Maharashtra,WebApp,response_time,381.92
2024-02-29 02:21:00,2024,2,Maharashtra,WebApp,cpu_usage,419.14
2024-02-20 15:58:00,2024,2,Maharashtra,Payment,request_count,654.13
2024-02-09 19:47:00,2024,2,Maharashtra,WebApp,request_count,844.02
2024-02-10 19:48:00,2024,2,Maharashtra,WebApp,memory_usage,678.38
2024-02-15 00:50:00,2024,2,Maharashtra,Payment,memory_usage,204.31
2024-02-14 14:42:00,2024,2,Maharashtra,API,request_count,513.58
