timestamp,year,month,region,application,metric,value
2024-06-15 01:29:00,2024,6,Gujarat,API,cpu_usage,685.25
2024-06-11 06:10:00,2024,6,Gujarat,Payment,cpu_usage,945.96
2024-06-16 22:26:00,2024,6,Gujarat,Payment,response_time,574.58
2024-06-24 10:05:00,2024,6,Gujarat,WebApp,response_time,275.78
2024-06-07 14:27:00,2024,6,Gujarat,MobileApp,cpu_usage,661.03
2024-06-18 06:44:00,2024,6,Gujarat,Payment,cpu_usage,989.88
2024-06-26 09:44:00,2024,6,Gujarat,API,memory_usage,317.84
2024-06-11 12:36:00,2024,6,Gujarat,WebApp,request_count,813.06
2024-06-02 10:33:00,2024,6,Gujarat,API,memory_usage,534.32
2024-06-12 15:44:00,2024,6,Gujarat,API,request_count,905.46
2024-06-06 23:12:00,2024,6,Gujarat,API,response_time,788.01
2024-06-15 09:51:00,2024,6,Gujarat,WebApp,response_time,334.26
2024-06-22 12:46:00,2024,6,Gujarat,MobileApp,request_count,734.68
2024-06-10 10:38:00,2024,6,Gujarat,API,memory_usage,456.28
2024-06-26 23:02:00,2024,6,Gujarat,API,request_count,657.09
2024-06-13 19:12:00,2024,6,Gujarat,Payment,memory_usage,741.24
2024-06-30 09:53:00,2024,6,Gujarat,API,response_time,300.1
2024-06-28 04:40:00,2024,6,Gujarat,API,response_time,757.0
2024-06-27 15:57:00,2024,6,Gujarat,MobileApp,cpu_usage,672.59
2024-06-27 12:05:00,2024,6,Gujarat,Payment,memory_usage,795.52
2024-06-24 16:08:00,2024,6,Gujarat,Payment,cpu_usage,23.66
2024-06-28 15:24:00,2024,6,Gujarat,MobileApp,response_time,725.86
2024-06-05 19:12:00,2024,6,Gujarat,WebApp,cpu_usage,54.63
2024-06-24 06:31:00,2024,6,Gujarat,WebApp,memory_usage,134.52
2024-06-02 10:20:00,2024,6,Gujarat,MobileApp,request_count,814.17
2024-06-09 19:59:00,2024,6,Gujarat,MobileApp,cpu_usage,269.27
2024-06-30 13:34:00,2024,6,Gujarat,MobileApp,memory_usage,168.09
2024-06-15 20:06:00,2024,6,Gujarat,API,response_time,188.5
