timestamp,year,month,region,application,metric,value
2023-10-02 17:52:00,2023,10,Maharashtra,Payment,cpu_usage,857.45
2023-10-20 16:46:00,2023,10,Maharashtra,WebApp,request_count,36.02
2023-10-27 08:30:00,2023,10,Maharashtra,Payment,memory_usage,663.99
2023-10-02 09:58:00,2023,10,Maharashtra,Payment,response_time,236.13
2023-10-18 18:51:00,2023,10,Maharashtra,WebApp,memory_usage,214.71
2023-10-23 07:12:00,2023,10,Maharashtra,API,cpu_usage,781.15
2023-10-03 22:07:00,2023,10,Maharashtra,WebApp,cpu_usage,562.84
2023-10-29 02:41:00,2023,10,Maharashtra,WebApp,cpu_usage,315.91
2023-10-28 05:49:00,2023,10,Maharashtra,API,request_count,417.91
2023-10-27 17:24:00,2023,10,Maharashtra,Payment,response_time,808.85
2023-10-19 19:30:00,2023,10,Maharashtra,MobileApp,memory_usage,197.46
2023-10-15 16:23:00,2023,10,Maharashtra,Payment,cpu_usage,609.79
2023-10-13 00:45:00,2023,10,Maharashtra,WebApp,response_time,22.71
2023-10-28 08:15:00,2023,10,Maharashtra,MobileApp,memory_usage,852.94
2023-10-28 15:13:00,2023,10,Maharashtra,WebApp,memory_usage,612.55
2023-10-22 11:51:00,2023,10,Maharashtra,API,memory_usage,834.23
2023-10-16 04:58:00,2023,10,Maharashtra,MobileApp,cpu_usage,638.28
2023-10-09 14:49:00,2023,10,Maharashtra,API,response_time,234.04
2023-10-27 21:15:00,2023,10,Maharashtra,WebApp,cpu_usage,572.7
2023-10-01 21:30:00,2023,10,Maharashtra,Payment,response_time,995.88
2023-10-29 15:45:00,2023,10,Maharashtra,API,memory_usage,411.05
2023-10-25 05:34:00,2023,10,Maharashtra,API,response_time,767.44
2023-10-09 16:29:00,2023,10,Maharashtra,MobileApp,memory_usage,723.67
2023-10-13 20:05:00,2023,10,Maharashtra,API,response_time,859.22
2023-10-26 23:46:00,2023,10,Maharashtra,WebApp,response_time,522.78
2023-10-17 06:13:00,2023,10,Maharashtra,MobileApp,cpu_usage,497.66
2023-10-11 04:33:00,2023,10,Maharashtra,WebApp,response_time,193.11
2023-10-26 10:22:00,2023,10,Maharashtra,MobileApp,response_time,606.9
2023-10-13 10:18:00,2023,10,Maharashtra,MobileApp,request_count,282.15
2023-10-09 21:01:00,2023,10,Maharashtra,Payment,memory_usage,772.05
2023-10-24 17:03:00,2023,10,Maharashtra,Payment,cpu_usage,526.25
2023-10-02 14:48:00,2023,10,Maharashtra,Payment,memory_usage,18.45
2023-10-21 20:54:00,2023,10,Maharashtra,Payment,request_count,468.13
2023-10-08 03:23:00,2023,10,Maharashtra,MobileApp,cpu_usage,210.33
2023-10-31 06:39:00,2023,10,Maharashtra,Payment,memory_usage,322.65
2023-10-06 05:44:00,2023,10,Maharashtra,MobileApp,response_time,360.29
2023-10-20 10:11:00,2023,10,Maharashtra,WebApp,cpu_usage,304.9
2023-10-25 04:53:00,2023,10,Maharashtra,Payment,response_time,462.97
2023-10-04 04:52:00,2023,10,Maharashtra,Payment,cpu_usage,788.27
2023-10-21 18:30:00,2023,10,Maharashtra,Payment,request_count,26.82
2023-10-08 06:22:00,2023,10,Maharashtra,WebApp,memory_usage,189.72
2023-10-31 22:18:00,2023,10,Maharashtra,Payment,memory_usage,112.25
2023-10-01 11:59:00,2023,10,Maharashtra,API,memory_usage,765.96
2023-10-08 11:35:00,2023,10,Maharashtra,MobileApp,cpu_usage,223.52
2023-10-14 09:08:00,2023,10,Maharashtra,MobileApp,response_time,271.06
2023-10-26 16:58:00,2023,10,Maharashtra,Payment,request_count,70.18
2023-10-29 19:10:00,2023,10,Maharashtra,WebApp,response_time,965.19
2023-10-22 08:54:00,2023,10,Maharashtra,Payment,cpu_usage,893.57
2023-10-24 00:44:00,2023,10,Maharashtra,API,request_count,72.55
2023-10-06 06:59:00,2023,10,Maharashtra,WebApp,response_time,635.93
2023-10-30 17:40:00,2023,10,Maharashtra,Payment,memory_usage,311.16
2023-10-25 02:34:00,2023,10,Maharashtra,API,response_time,495.49
2023-10-27 10:18:00,2023,10,Maharashtra,Payment,response_time,818.98
2023-10-25 22:21:00,2023,10,Maharashtra,API,memory_usage,641.7
2023-10-01 11:52:00,2023,10,Maharashtra,Payment,memory_usage,853.43
2023-10-01 02:53:00,2023,10,Maharashtra,WebApp,request_count,900.05
2023-10-01 05:54:00,2023,10,Maharashtra,WebApp,response_time,633.35
2023-10-13 21:20:00,2023,10,Maharashtra,Payment,request_count,670.1
2023-10-27 18:47:00,2023,10,Maharashtra,MobileApp,response_time,996.35
2023-10-03 07:42:00,2023,10,Maharashtra,API,request_count,734.95
2023-10-04 02:52:00,2023,10,Maharashtra,MobileApp,memory_usage,639.75
2023-10-11 03:52:00,2023,10,Maharashtra,API,response_time,125.52
2023-10-02 15:49:00,2023,10,Maharashtra,MobileApp,memory_usage,111.39
2023-10-23 16:14:00,2023,10,Maharashtra,WebApp,request_count,480.1
2023-10-22 16:54:00,2023,10,Maharashtra,MobileApp,memory_usage,393.57
2023-10-02 06:25:00,2023,10,Maharashtra,MobileApp,request_count,754.54
2023-10-27 06:23:00,2023,10,Maharashtra,API,response_time,431.76
2023-10-16 18:54:00,2023,10,Maharashtra,MobileApp,request_count,991.94
2023-10-11 02:44:00,2023,10,Maharashtra,Payment,request_count,859.32
2023-10-16 22:43:00,2023,10,Maharashtra,Payment,request_count,993.64
2023-10-25 08:07:00,2023,10,Maharashtra,Payment,response_time,36.04
2023-10-30 06:08:00,2023,10,Maharashtra,API,cpu_usage,43.84
2023-10-31 09:25:00,2023,10,Maharashtra,API,response_time,230.57
2023-10-11 01:14:00,2023,10,Maharashtra,WebApp,memory_usage,611.92
2023-10-16 04:30:00,2023,10,Maharashtra,Payment,cpu_usage,310.02
2023-10-27 14:52:00,2023,10,Maharashtra,MobileApp,cpu_usage,344.24
2023-10-31 00:13:00,2023,10,Maharashtra,API,request_count,284.95
2023-10-31 15:37:00,2023,10,Maharashtra,MobileApp,request_count,627.51
2023-10-12 16:36:00,2023,10,Maharashtra,API,cpu_usage,946.88
2023-10-10 12:21:00,2023,10,Maharashtra,Payment,request_count,763.74
2023-10-20 18:14:00,2023,10,Maharashtra,Payment,cpu_usage,398.44
2023-10-30 17:05:00,2023,10,Maharashtra,Payment,cpu_usage,443.22
2023-10-19 17:17:00,2023,10,Maharashtra,Payment,response_time,788.83
2023-10-12 16:02:00,2023,10,Maharashtra,API,request_count,715.16
2023-10-24 23:09:00,2023,10,Maharashtra,MobileApp,cpu_usage,382.51
2023-10-21 08:39:00,2023,10,Maharashtra,MobileApp,request_count,962.18
2023-10-30 06:04:00,2023,10,Maharashtra,Payment,response_time,338.63
2023-10-21 23:05:00,2023,10,Maharashtra,Payment,request_count,413.76
2023-10-25 15:07:00,2023,10,Maharashtra,WebApp,request_count,43.92
2023-10-18 19:58:00,2023,10,Maharashtra,API,request_count,579.63
2023-10-26 01:07:00,2023,10,Maharashtra,API,cpu_usage,230.36
2023-10-17 11:05:00,2023,10,Maharashtra,API,request_count,672.8
2023-10-02 18:01:00,2023,10,Maharashtra,Payment,cpu_usage,903.71
2023-10-25 02:51:00,2023,10,Maharashtra,Payment,response_time,198.01
2023-10-21 04:43:00,2023,10,Maharashtra,WebApp,request_count,710.42
2023-10-06 23:17:00,2023,10,Maharashtra,WebApp,memory_usage,430.72
2023-10-10 17:42:00,2023,10,Maharashtra,MobileApp,request_count,644.04
2023-10-26 21:07:00,2023,10,Maharashtra,Payment,request_count,415.26
2023-10-08 14:26:00,2023,10,Maharashtra,Payment,request_count,41.81
