timestamp,year,month,region,application,metric,value
2023-11-10 13:45:00,2023,11,Delhi,MobileApp,response_time,386.13
2023-11-28 21:37:00,2023,11,Delhi,MobileApp,cpu_usage,867.82
2023-11-07 10:16:00,2023,11,Delhi,WebApp,memory_usage,882.06
2023-11-25 08:45:00,2023,11,Delhi,API,response_time,258.1
2023-11-25 04:21:00,2023,11,Delhi,WebApp,request_count,915.59
2023-11-20 16:19:00,2023,11,Delhi,WebApp,memory_usage,426.27
2023-11-22 05:07:00,2023,11,Delhi,WebApp,request_count,506.11
2023-11-02 14:38:00,2023,11,Delhi,WebApp,cpu_usage,293.7
2023-11-25 07:36:00,2023,11,Delhi,API,memory_usage,508.53
2023-11-28 23:57:00,2023,11,Delhi,WebApp,response_time,992.03
2023-11-30 12:28:00,2023,11,Delhi,API,cpu_usage,213.76
2023-11-17 22:42:00,2023,11,Delhi,Payment,response_time,668.82
2023-11-25 19:04:00,2023,11,Delhi,MobileApp,response_time,383.38
2023-11-16 08:22:00,2023,11,Delhi,WebApp,memory_usage,971.89
2023-11-23 03:09:00,2023,11,Delhi,API,memory_usage,314.32
2023-11-19 22:54:00,2023,11,Delhi,WebApp,cpu_usage,729.05
2023-11-10 09:13:00,2023,11,Delhi,API,cpu_usage,781.72
2023-11-17 05:39:00,2023,11,Delhi,Payment,cpu_usage,179.32
2023-11-26 04:18:00,2023,11,Delhi,MobileApp,cpu_usage,281.83
2023-11-12 05:10:00,2023,11,Delhi,WebApp,memory_usage,568.02
2023-11-05 06:07:00,2023,11,Delhi,WebApp,response_time,266.83
2023-11-07 12:27:00,2023,11,Delhi,API,memory_usage,768.76
2023-11-25 00:21:00,2023,11,Delhi,Payment,cpu_usage,266.26
2023-11-21 14:34:00,2023,11,Delhi,Payment,cpu_usage,772.23
2023-11-13 08:56:00,2023,11,Delhi,MobileApp,cpu_usage,878.86
2023-11-13 06:55:00,2023,11,Delhi,WebApp,request_count,937.75
2023-11-18 00:51:00,2023,11,Delhi,API,cpu_usage,160.19
2023-11-15 11:54:00,2023,11,Delhi,MobileApp,request_count,409.38
2023-11-22 22:05:00,2023,11,Delhi,MobileApp,request_count,853.63
2023-11-07 19:22:00,2023,11,Delhi,MobileApp,cpu_usage,926.37
2023-11-30 14:53:00,2023,11,Delhi,API,cpu_usage,300.89
2023-11-21 19:23:00,2023,11,Delhi,WebApp,request_count,410.17
2023-11-20 16:54:00,2023,11,Delhi,API,response_time,231.32
2023-11-16 18:05:00,2023,11,Delhi,Payment,memory_usage,951.13
2023-11-19 07:46:00,2023,11,Delhi,API,response_time,79.05
2023-11-08 07:09:00,2023,11,Delhi,WebApp,cpu_usage,143.92
2023-11-14 01:34:00,2023,11,Delhi,WebApp,response_time,614.41
2023-11-09 15:23:00,2023,11,Delhi,MobileApp,cpu_usage,954.81
2023-11-20 16:52:00,2023,11,Delhi,Payment,response_time,18.34
2023-11-15 14:19:00,2023,11,Delhi,Payment,response_time,116.0
2023-11-25 04:27:00,2023,11,Delhi,API,cpu_usage,726.78
2023-11-15 01:14:00,2023,11,Delhi,MobileApp,response_time,576.72
2023-11-20 22:33:00,2023,11,Delhi,Payment,response_time,139.45
2023-11-02 23:27:00,2023,11,Delhi,Payment,request_count,213.31
2023-11-06 11:30:00,2023,11,Delhi,Payment,memory_usage,505.21
2023-11-14 04:29:00,2023,11,Delhi,MobileApp,request_count,600.84
2023-11-05 05:34:00,2023,11,Delhi,WebApp,request_count,608.15
2023-11-10 20:39:00,2023,11,Delhi,API,cpu_usage,82.22
2023-11-09 23:02:00,2023,11,Delhi,Payment,response_time,343.36
2023-11-23 06:03:00,2023,11,Delhi,Payment,memory_usage,789.26
2023-11-22 03:10:00,2023,11,Delhi,API,request_count,315.93
2023-11-09 05:46:00,2023,11,Delhi,MobileApp,cpu_usage,238.18
2023-11-22 01:53:00,2023,11,Delhi,API,response_time,620.31
2023-11-18 01:05:00,2023,11,Delhi,MobileApp,memory_usage,102.3
2023-11-17 16:02:00,2023,11,Delhi,API,memory_usage,664.14
