timestamp,year,month,region,application,metric,value
2024-02-11 07:58:00,2024,2,Delhi,WebApp,memory_usage,773.46
2024-02-05 02:53:00,2024,2,Delhi,MobileApp,request_count,808.11
2024-02-18 00:17:00,2024,2,Delhi,WebApp,request_count,790.42
2024-02-16 03:20:00,2024,2,Delhi,API,response_time,557.56
2024-02-08 05:49:00,2024,2,Delhi,API,cpu_usage,158.43
2024-02-14 04:40:00,2024,2,Delhi,API,response_time,744.01
2024-02-17 01:57:00,2024,2,Delhi,MobileApp,response_time,551.68
2024-02-14 10:21:00,2024,2,Delhi,WebApp,response_time,818.12
2024-02-12 22:48:00,2024,2,Delhi,API,response_time,80.42
2024-02-07 07:32:00,2024,2,Delhi,WebApp,response_time,583.72
2024-02-27 09:29:00,2024,2,Delhi,MobileApp,request_count,373.67
2024-02-27 04:36:00,2024,2,Delhi,Payment,memory_usage,77.27
2024-02-17 06:42:00,2024,2,Delhi,MobileApp,cpu_usage,635.24
2024-02-05 01:19:00,2024,2,Delhi,Payment,cpu_usage,919.59
2024-02-05 02:01:00,2024,2,Delhi,MobileApp,cpu_usage,848.94
2024-02-06 04:23:00,2024,2,Delhi,MobileApp,response_time,525.41
2024-02-13 01:49:00,2024,2,Delhi,API,memory_usage,425.45
2024-02-07 02:03:00,2024,2,Delhi,MobileApp,request_count,436.52
2024-02-22 03:46:00,2024,2,Delhi,API,response_time,763.38
2024-02-25 13:32:00,2024,2,Delhi,MobileApp,response_time,982.99
2024-02-13 18:03:00,2024,2,Delhi,Payment,response_time,975.38
2024-02-07 09:46:00,2024,2,Delhi,MobileApp,response_time,767.82
2024-02-18 11:21:00,2024,2,Delhi,API,request_count,391.97
2024-02-10 01:21:00,2024,2,Delhi,WebApp,request_count,648.95
2024-02-26 09:58:00,2024,2,Delhi,WebApp,response_time,593.74
2024-02-22 21:16:00,2024,2,Delhi,API,response_time,446.57
2024-02-27 04:37:00,2024,2,Delhi,API,request_count,878.44
2024-02-23 15:47:00,2024,2,Delhi,API,cpu_usage,110.61
2024-02-10 17:51:00,2024,2,Delhi,Payment,memory_usage,454.56
2024-02-07 13:18:00,2024,2,Delhi,MobileApp,response_time,110.06
2024-02-12 00:58:00,2024,2,Delhi,MobileApp,cpu_usage,181.62
2024-02-26 18:00:00,2024,2,Delhi,MobileApp,request_count,930.65
2024-02-02 01:20:00,2024,2,Delhi,API,memory_usage,485.45
2024-02-17 17:19:00,2024,2,Delhi,API,request_count,980.55
2024-02-23 23:47:00,2024,2,Delhi,WebApp,memory_usage,86.43
2024-02-28 23:15:00,2024,2,Delhi,WebApp,cpu_usage,849.84
2024-02-10 05:09:00,2024,2,Delhi,MobileApp,memory_usage,783.72
2024-02-24 01:06:00,2024,2,Delhi,WebApp,response_time,820.46
2024-02-27 10:45:00,2024,2,Delhi,API,response_time,661.6
2024-02-23 13:09:00,2024,2,Delhi,API,response_time,108.85
2024-02-11 00:05:00,2024,2,Delhi,API,request_count,760.91
2024-02-10 15:35:00,2024,2,Delhi,Payment,request_count,748.65
2024-02-16 01:01:00,2024,2,Delhi,WebApp,request_count,221.07
2024-02-21 17:52:00,2024,2,Delhi,WebApp,request_count,932.06
2024-02-02 19:46:00,2024,2,Delhi,WebApp,response_time,189.89
2024-02-20 02:16:00,2024,2,Delhi,API,memory_usage,551.94
2024-02-20 11:03:00,2024,2,Delhi,Payment,memory_usage,796.38
2024-02-25 19:11:00,2024,2,Delhi,Payment,cpu_usage,572.32
2024-02-20 15:47:00,2024,2,Delhi,MobileApp,memory_usage,242.77
2024-02-15 15:42:00,2024,2,Delhi,Payment,response_time,235.0
2024-02-28 04:22:00,2024,2,Delhi,WebApp,response_time,123.62
2024-02-08 09:10:00,2024,2,Delhi,API,response_time,460.3
2024-02-15 20:04:00,2024,2,Delhi,API,response_time,643.5
2024-02-06 19:40:00,2024,2,Delhi,MobileApp,response_time,393.34
2024-02-11 16:31:00,2024,2,Delhi,API,cpu_usage,235.62
2024-02-14 20:25:00,2024,2,Delhi,MobileApp,memory_usage,685.53
2024-02-10 05:48:00,2024,2,Delhi,WebApp,response_time,248.63
2024-02-24 15:30:00,2024,2,Delhi,MobileApp,cpu_usage,630.0
2024-02-13 18:23:00,2024,2,Delhi,Payment,request_count,801.85
2024-02-29 11:55:00,2024,2,Delhi,Payment,request_count,866.31
2024-02-25 11:24:00,2024,2,Delhi,Payment,memory_usage,164.45
2024-02-05 02:49:00,2024,2,Delhi,API,response_time,849.07
2024-02-17 10:30:00,2024,2,Delhi,WebApp,request_count,239.57
2024-02-15 10:48:00,2024,2,Delhi,Payment,response_time,622.27
2024-02-28 14:57:00,2024,2,Delhi,WebApp,response_time,446.25
2024-02-24 01:05:00,2024,2,Delhi,API,memory_usage,36.12
2024-02-12 03:29:00,2024,2,Delhi,MobileApp,memory_usage,290.04
2024-02-01 20:45:00,2024,2,Delhi,MobileApp,request_count,738.25
2024-02-09 04:13:00,2024,2,Delhi,Payment,memory_usage,699.63
2024-02-18 01:34:00,2024,2,Delhi,MobileApp,response_time,612.21
2024-02-18 11:39:00,2024,2,Delhi,MobileApp,response_time,133.86
2024-02-07 21:19:00,2024,2,Delhi,WebApp,request_count,946.53
2024-02-20 17:00:00,2024,2,Delhi,API,response_time,254.8
2024-02-07 22:53:00,2024,2,Delhi,WebApp,request_count,111.81
2024-02-17 08:44:00,2024,2,Delhi,MobileApp,request_count,59.36
2024-02-06 12:29:00,2024,2,Delhi,API,memory_usage,864.65
2024-02-01 16:34:00,2024,2,Delhi,MobileApp,cpu_usage,911.65
2024-02-09 17:55:00,2024,2,Delhi,WebApp,response_time,483.58
2024-02-27 22:50:00,2024,2,Delhi,WebApp,request_count,553.8
2024-02-12 19:24:00,2024,2,Delhi,API,memory_usage,941.21
2024-02-16 19:02:00,2024,2,Delhi,MobileApp,cpu_usage,334.95
2024-02-20 22:55:00,2024,2,Delhi,MobileApp,memory_usage,692.3
2024-02-28 00:07:00,2024,2,Delhi,MobileApp,request_count,305.98
2024-02-21 00:58:00,2024,2,Delhi,MobileApp,response_time,481.28
2024-02-28 12:46:00,2024,2,Delhi,WebApp,response_time,213.45
2024-02-28 13:42:00,2024,2,Delhi,MobileApp,response_time,715.22
2024-02-26 21:15:00,2024,2,Delhi,WebApp,cpu_usage,625.51
2024-02-21 01:48:00,2024,2,Delhi,WebApp,response_time,760.13
2024-02-12 19:07:00,2024,2,Delhi,WebApp,cpu_usage,159.74
2024-02-24 06:06:00,2024,2,Delhi,WebApp,memory_usage,130.61
2024-02-20 05:55:00,2024,2,Delhi,MobileApp,request_count,833.11
2024-02-06 10:22:00,2024,2,Delhi,API,cpu_usage,664.91
2024-02-05 17:43:00,2024,2,Delhi,WebApp,memory_usage,321.51
2024-02-23 21:51:00,2024,2,Delhi,Payment,cpu_usage,418.38
2024-02-24 04:14:00,2024,2,Delhi,Payment,response_time,625.03
2024-02-11 22:53:00,2024,2,Delhi,API,request_count,714.63
2024-02-02 05:26:00,2024,2,Delhi,API,request_count,929.13
2024-02-22 18:59:00,2024,2,Delhi,MobileApp,memory_usage,735.89
2024-02-05 16:00:00,2024,2,Delhi,MobileApp,response_time,326.05
2024-02-07 09:09:00,2024,2,Delhi,MobileApp,cpu_usage,573.73
2024-02-02 05:09:00,2024,2,Delhi,API,request_count,378.23
2024-02-08 05:43:00,2024,2,Delhi,API,request_count,203.43
2024-02-03 09:51:00,2024,2,Delhi,WebApp,response_time,697.48
2024-02-27 23:36:00,2024,2,Delhi,WebApp,response_time,316.09
2024-02-28 23:23:00,2024,2,Delhi,WebApp,response_time,43.14
2024-02-12 08:20:00,2024,2,Delhi,MobileApp,cpu_usage,732.96
2024-02-25 18:10:00,2024,2,Delhi,WebApp,request_count,327.13
2024-02-08 19:44:00,2024,2,Delhi,WebApp,request_count,935.07
2024-02-13 08:43:00,2024,2,Delhi,Payment,memory_usage,920.19
