timestamp,year,month,region,application,metric,value
2023-12-05 02:01:00,2023,12,Gujarat,API,request_count,969.23
2023-12-31 15:44:00,2023,12,Gujarat,API,cpu_usage,61.27
2023-12-14 12:58:00,2023,12,Gujarat,WebApp,response_time,925.38
2023-12-16 23:09:00,2023,12,Gujarat,Payment,memory_usage,683.95
2023-12-08 13:31:00,2023,12,Gujarat,API,response_time,901.12
2023-12-14 12:49:00,2023,12,Gujarat,Payment,cpu_usage,755.64
2023-12-13 17:23:00,2023,12,Gujarat,API,memory_usage,834.01
2023-12-11 18:47:00,2023,12,Gujarat,Payment,response_time,629.1
2023-12-16 13:53:00,2023,12,Gujarat,WebApp,response_time,93.74
2023-12-30 17:55:00,2023,12,Gujarat,API,memory_usage,488.29
2023-12-31 20:04:00,2023,12,Gujarat,MobileApp,memory_usage,572.76
2023-12-29 04:49:00,2023,12,Gujarat,MobileApp,response_time,757.57
2023-12-12 01:50:00,2023,12,Gujarat,MobileApp,response_time,725.88
2023-12-05 03:18:00,2023,12,Gujarat,MobileApp,request_count,715.3
2023-12-11 17:35:00,2023,12,Gujarat,MobileApp,memory_usage,793.19
2023-12-31 06:32:00,2023,12,Gujarat,Payment,request_count,538.84
2023-12-29 02:05:00,2023,12,Gujarat,API,memory_usage,560.73
2023-12-14 00:02:00,2023,12,Gujarat,WebApp,response_time,985.48
2023-12-17 01:33:00,2023,12,Gujarat,WebApp,request_count,81.76
2023-12-02 20:02:00,2023,12,Gujarat,MobileApp,response_time,982.74
2023-12-08 21:49:00,2023,12,Gujarat,API,memory_usage,917.0
2023-12-11 12:27:00,2023,12,Gujarat,WebApp,request_count,790.42
2023-12-05 01:26:00,2023,12,Gujarat,Payment,request_count,433.83
2023-12-29 10:51:00,2023,12,Gujarat,Payment,response_time,650.15
2023-12-25 00:22:00,2023,12,Gujarat,API,memory_usage,893.86
2023-12-12 12:45:00,2023,12,Gujarat,WebApp,memory_usage,143.9
2023-12-22 21:01:00,2023,12,Gujarat,MobileApp,cpu_usage,172.3
2023-12-11 05:31:00,2023,12,Gujarat,Payment,response_time,360.94
2023-12-25 03:03:00,2023,12,Gujarat,MobileApp,request_count,483.68
2023-12-14 10:02:00,2023,12,Gujarat,Payment,cpu_usage,941.96
2023-12-19 13:12:00,2023,12,Gujarat,Payment,memory_usage,275.08
2023-12-08 09:34:00,2023,12,Gujarat,WebApp,request_count,852.11
2023-12-31 08:10:00,2023,12,Gujarat,Payment,response_time,237.17
2023-12-26 03:23:00,2023,12,Gujarat,WebApp,request_count,731.34
2023-12-03 07:32:00,2023,12,Gujarat,MobileApp,memory_usage,923.72
2023-12-19 00:57:00,2023,12,Gujarat,MobileApp,request_count,192.5
2023-12-29 22:02:00,2023,12,Gujarat,WebApp,cpu_usage,436.96
2023-12-29 13:12:00,2023,12,Gujarat,MobileApp,request_count,217.41
2023-12-30 01:01:00,2023,12,Gujarat,WebApp,request_count,680.23
2023-12-03 17:24:00,2023,12,Gujarat,WebApp,request_count,785.36
2023-12-29 22:01:00,2023,12,Gujarat,MobileApp,cpu_usage,841.89
2023-12-04 23:16:00,2023,12,Gujarat,Payment,response_time,140.01
2023-12-23 17:14:00,2023,12,Gujarat,MobileApp,cpu_usage,724.13
2023-12-15 15:54:00,2023,12,Gujarat,API,memory_usage,563.84
2023-12-21 21:10:00,2023,12,Gujarat,MobileApp,request_count,730.65
2023-12-13 18:45:00,2023,12,Gujarat,API,request_count,711.58
